player_id,player_name,player_position,player_age,player_nat,from_team,to_team,market_value,transfer_fee,season,transfer_direction,international_transfer,from_country,to_country
391509,Piet van Neer,Goalkeeper,25,Netherlands,Willem II Tilburg,MVV,-,?,1960/1961,out,False,Netherlands,Netherlands
279811,Piet van Miert,Centre-Forward,21,Netherlands,DHC Delft,RV & AV Sparta,-,€21k,1960/1961,in,False,Netherlands,Netherlands
316435,Jan Kok,Sweeper,21,Netherlands,Leonidas,RV & AV Sparta,-,?,1960/1961,in,False,Netherlands,Netherlands
316432,Henk Janssen,Centre-Forward,23,Netherlands,Stormvogels,RV & AV Sparta,-,?,1960/1961,in,False,Netherlands,Netherlands
316873,Ben de Vries,Forward,18,Netherlands,Sparta Youth,RV & AV Sparta,-,-,1960/1961,in,False,Netherlands,Netherlands
152125,Wim van der Gijp,Midfielder,31,Netherlands,RV & AV Sparta,DHC Delft,-,?,1960/1961,out,False,Netherlands,Netherlands
503577,Hans van Yperen,Right Winger,19,Netherlands,RV & AV Sparta,Hermes-DVS,-,?,1960/1961,out,False,Netherlands,Netherlands
241301,Fred Mühring,Goalkeeper,37,Netherlands,RV & AV Sparta,Retired,-,-,1960/1961,out,True,Netherlands,
207491,Bart Severijnse,Centre-Back,16,Netherlands,Unknown,Ajax Amsterdam,-,?,1960/1961,in,True,,Netherlands
153799,Peet Petersen,Left Winger,19,Netherlands,De Volewijckers,Ajax Amsterdam,-,?,1960/1961,in,False,Netherlands,Netherlands
142888,Piet Keizer,Left Winger,17,Netherlands,Ajax U19,Ajax Amsterdam,-,-,1960/1961,in,False,Netherlands,Netherlands
151765,Wim Bleijenberg,Centre-Forward,29,Netherlands,Ajax Amsterdam,Blauw-Wit,-,€18k,1960/1961,out,False,Netherlands,Netherlands
207451,Bobby Haarms,Midfielder,26,Netherlands,Ajax Amsterdam,Retired,-,-,1960/1961,out,True,Netherlands,
207296,Cor Geelhuizen,Left-Back,31,Netherlands,Ajax Amsterdam,Retired,-,-,1960/1961,out,True,Netherlands,
240684,Jacques Westphaal,Defender,31,Netherlands,Elinkwijk,DWS/Amsterdam,-,?,1960/1961,in,False,Netherlands,Netherlands
352050,Paul Amara,Forward,24,Algeria,Veendam,DWS/Amsterdam,-,?,1960/1961,in,False,Netherlands,Netherlands
151864,Joop Burgers,Midfielder,20,Netherlands,Unknown,DWS/Amsterdam,-,?,1960/1961,in,True,,Netherlands
242243,Cees Kick,Left Winger,23,Netherlands,DWS/Amsterdam,NEC,-,Loan,1960/1961,out,False,Netherlands,Netherlands
153038,Ferry Mesman,Defender,35,Netherlands,DWS/Amsterdam,Retired,-,-,1960/1961,out,True,Netherlands,
153043,Humphrey Mijnals,Centre-Back,31,Netherlands,Elinkwijk,AVV DOS Utrecht,-,?,1961/1962,in,False,Netherlands,Netherlands
632016,Karel Sülzle,Right-Back,21,Netherlands,Elinkwijk,AVV DOS Utrecht,-,?,1961/1962,in,False,Netherlands,Netherlands
598411,Joop Rooders,Centre-Back,23,Netherlands,RCH,AVV DOS Utrecht,-,?,1961/1962,in,False,Netherlands,Netherlands
188769,Gerard Weber,Midfielder,19,Netherlands,Unknown,AVV DOS Utrecht,-,?,1961/1962,in,True,,Netherlands
152662,Cor Luiten,Forward,32,Netherlands,AVV DOS Utrecht,SC Enschede,-,?,1961/1962,out,False,Netherlands,Netherlands
154251,Gerrit Voges,Midfielder,28,Netherlands,AVV DOS Utrecht,Willem II,-,?,1961/1962,out,False,Netherlands,Netherlands
153059,Frans de Munck,Goalkeeper,38,Netherlands,AVV DOS Utrecht,Veendam,-,?,1961/1962,out,False,Netherlands,Netherlands
187019,Gert Bals,Goalkeeper,24,Netherlands,'t Gooi,PSV Eindhoven,-,€16k,1961/1962,in,False,Netherlands,Netherlands
153804,Miel Pijs,Defender,18,Netherlands,De Valk,PSV Eindhoven,-,€9k,1961/1962,in,False,Netherlands,Netherlands
279859,Lambert Maassen,Forward,19,Netherlands,VV UNA,PSV Eindhoven,-,€1k,1961/1962,in,False,Netherlands,Netherlands
152442,Pierre Kerkhoffs,Forward,25,Netherlands,SC Enschede,PSV Eindhoven,-,?,1961/1962,in,False,Netherlands,Netherlands
650473,Gordon Nutt,Right Winger,28,England,Southend United,PSV Eindhoven,-,?,1961/1962,in,True,England,Netherlands
152441,Peter Kemper,Forward,18,Netherlands,PSV U19,PSV Eindhoven,-,-,1961/1962,in,False,Netherlands,Netherlands
241210,Tijn van Lier,Forward,20,Netherlands,PSV U19,PSV Eindhoven,-,-,1961/1962,in,False,Netherlands,Netherlands
240431,Jan van den Heuvel,Midfielder,25,Netherlands,PSV Eindhoven,VVV,-,€11k,1961/1962,out,False,Netherlands,Netherlands
240566,Eugéne Rensen,Defender,30,Netherlands,PSV Eindhoven,NEC,-,€5k,1961/1962,out,False,Netherlands,Netherlands
151948,Coen Dillen,Centre-Forward,34,Netherlands,PSV Eindhoven,Helmondia '55,-,?,1961/1962,out,False,Netherlands,Netherlands
152529,Piet Kruiver,Centre-Forward,23,Netherlands,PSV Eindhoven,Vicenza,-,?,1961/1962,out,True,Netherlands,Italy
151858,Harry Brüll,Right-Back,26,Netherlands,Verein löschen,MVV Maastricht,-,?,1961/1962,in,False,Netherlands,Netherlands
244070,Frans Körver,Goalkeeper,23,Netherlands,Sittardia,MVV Maastricht,-,?,1961/1962,in,False,Netherlands,Netherlands
152214,Chiel Haenen,Defender,27,Netherlands,Rapid JC,MVV Maastricht,-,?,1961/1962,in,False,Netherlands,Netherlands
188765,Nico Mares,Forward,20,Netherlands,Unknown,MVV Maastricht,-,?,1961/1962,in,True,,Netherlands
151754,Gerardus Bergholtz,Right Winger,21,Netherlands,MVV Maastricht,Feijenoord,-,?,1961/1962,out,False,Netherlands,Netherlands
391509,Piet van Neer,Goalkeeper,26,Netherlands,MVV Maastricht,Willem II,-,?,1961/1962,out,False,Netherlands,Netherlands
352341,Jo Walhout,Centre-Back,31,Netherlands,Feijenoord,Willem II Tilburg,-,€20k,1961/1962,in,False,Netherlands,Netherlands
152660,Frits Louer,Forward,29,Netherlands,NOAD,Willem II Tilburg,-,?,1961/1962,in,False,Netherlands,Netherlands
154251,Gerrit Voges,Midfielder,28,Netherlands,DOS,Willem II Tilburg,-,?,1961/1962,in,False,Netherlands,Netherlands
391509,Piet van Neer,Goalkeeper,26,Netherlands,MVV,Willem II Tilburg,-,?,1961/1962,in,False,Netherlands,Netherlands
154257,Henk Vriens,Defensive Midfield,17,Netherlands,Willem II U21,Willem II Tilburg,-,-,1961/1962,in,False,Netherlands,Netherlands
595074,Henk Zieltjens,Left Winger,23,Netherlands,Willem II Tilburg,NOAD,-,€5k,1961/1962,out,False,Netherlands,Netherlands
151902,Jeu van Bun,Right-Back,42,Netherlands,Willem II Tilburg,Sparta,-,?,1961/1962,out,False,Netherlands,Netherlands
244066,Loek Heestermans,Forward,23,Netherlands,Willem II Tilburg,NOAD,-,?,1961/1962,out,False,Netherlands,Netherlands
244058,Piet de Jong,Right Winger,31,Netherlands,Willem II Tilburg,Retired,-,-,1961/1962,out,True,Netherlands,
153037,Sjef Mertens,Defender,35,Netherlands,Willem II Tilburg,Retired,-,-,1961/1962,out,True,Netherlands,
316308,Cor Adelaar,Left Winger,18,Netherlands,Velox,RV & AV Sparta,-,€18k,1961/1962,in,False,Netherlands,Netherlands
151902,Jeu van Bun,Right-Back,42,Netherlands,Willem II,RV & AV Sparta,-,?,1961/1962,in,False,Netherlands,Netherlands
316307,Eddy van der Graaf,Forward,18,Netherlands,Hermes-DVS,RV & AV Sparta,-,?,1961/1962,in,False,Netherlands,Netherlands
316310,Cees Doesburg,Right Winger,20,Netherlands,Sparta U19,RV & AV Sparta,-,-,1961/1962,in,False,Netherlands,Netherlands
316451,Jan van der Velden,Goalkeeper,21,Netherlands,Jong Sparta,RV & AV Sparta,-,-,1961/1962,in,False,Netherlands,Netherlands
241313,Jany Schilder,Centre-Back,24,Netherlands,RV & AV Sparta,Volendam,-,€46k,1961/1962,out,False,Netherlands,Netherlands
176788,Johnny Crossan,Second Striker,22,Northern Ireland,RV & AV Sparta,Standard Liège,-,€15k,1961/1962,out,True,Netherlands,Belgium
154248,Jan Villerius,Centre-Back,22,Netherlands,RV & AV Sparta,ADO,-,?,1961/1962,out,False,Netherlands,Netherlands
239547,Joop Schop,Defender,29,Netherlands,RV & AV Sparta,Unknown,-,?,1961/1962,out,True,Netherlands,
241279,Cor Hendriks,Defender,26,Netherlands,RV & AV Sparta,Excelsior,-,?,1961/1962,out,False,Netherlands,Netherlands
241269,Wilco de Boer,Midfielder,21,Netherlands,RV & AV Sparta,Hermes-DVS,-,?,1961/1962,out,False,Netherlands,Netherlands
187052,Henk Tijm,Right-Back,25,Netherlands,Alkmaar '54,Ajax Amsterdam,-,€57k,1961/1962,in,False,Netherlands,Netherlands
207489,Jan Dahrs,Defender,26,Netherlands,Unknown,Ajax Amsterdam,-,?,1961/1962,in,True,,Netherlands
187059,Ad Visser,Defender,26,Netherlands,DWS/A,Ajax Amsterdam,-,?,1961/1962,in,False,Netherlands,Netherlands
187049,Bert Strijks,Midfielder,16,Netherlands,Unknown,Ajax Amsterdam,-,?,1961/1962,in,True,,Netherlands
207492,Wim van der Werf,Goalkeeper,22,Netherlands,Unknown,Ajax Amsterdam,-,?,1961/1962,in,True,,Netherlands
207306,Jan van Drecht,Goalkeeper,29,Netherlands,Ajax Amsterdam,Alkmaar '54,-,€30k,1961/1962,out,False,Netherlands,Netherlands
207449,Jan Fransz,Centre-Back,24,Netherlands,Ajax Amsterdam,SHS,-,€16k,1961/1962,out,False,Netherlands,Netherlands
151557,Wim Anderiesen Jr.,Centre-Back,29,Netherlands,Ajax Amsterdam,SHS,-,?,1961/1962,out,False,Netherlands,Netherlands
207472,Bobby Westra,Forward,20,Netherlands,Ajax Amsterdam,Heracles,-,?,1961/1962,out,False,Netherlands,Netherlands
207469,Jan Seelen,Centre-Forward,22,Netherlands,Ajax Amsterdam,Vitesse,-,?,1961/1962,out,False,Netherlands,Netherlands
324953,Johnny Schaap,Midfielder,21,Netherlands,Ajax Amsterdam,SHS,-,?,1961/1962,out,False,Netherlands,Netherlands
152333,Hans van der Hoek,Defender,28,Netherlands,SC Enschede,HSV ADO,-,?,1961/1962,in,False,Netherlands,Netherlands
324274,Jaap van den Berg,Forward,17,Netherlands,Unknown,HSV ADO,-,?,1961/1962,in,True,,Netherlands
154248,Jan Villerius,Centre-Back,22,Netherlands,Sparta,HSV ADO,-,?,1961/1962,in,False,Netherlands,Netherlands
257213,Theo van den Burch,Right-Back,17,Netherlands,ADO U19,HSV ADO,-,-,1961/1962,in,False,Netherlands,Netherlands
314512,Jan van der Meer,Centre-Back,25,Netherlands,HSV ADO,Leeuwarden,-,?,1961/1962,out,False,Netherlands,Netherlands
349729,Joop Pattiselano,Goalkeeper,26,Netherlands,HSV ADO,Grasshoppers,-,?,1961/1962,out,True,Netherlands,Switzerland
324954,Roel Timmer,Right Winger,25,Netherlands,HSV ADO,SHS,-,?,1961/1962,out,False,Netherlands,Netherlands
323127,Jaap Advocaat,Left Winger,20,Netherlands,HSV ADO,SC Enschede,-,?,1961/1962,out,False,Netherlands,Netherlands
486469,Peter Hoet,Forward,20,Netherlands,HSV ADO,SHS,-,?,1961/1962,out,False,Netherlands,Netherlands
586770,Dick Meijer,Right Winger,18,Netherlands,SDW,SV Blauw-Wit,-,€1k,1961/1962,in,False,Netherlands,Netherlands
306861,Erwin Sparendam,Centre-Back,26,Netherlands,Elinkwijk,SV Blauw-Wit,-,?,1961/1962,in,False,Netherlands,Netherlands
153801,Ferry Petterson,Right-Back,22,Netherlands,EDO,SV Blauw-Wit,-,,1961/1962,in,False,Netherlands,Netherlands
151765,Wim Bleijenberg,Centre-Forward,30,Netherlands,SV Blauw-Wit,Go Ahead,-,?,1961/1962,out,False,Netherlands,Netherlands
343903,Paul Degenaar,Right Winger,25,Suriname,SV Blauw-Wit,Stormvogels,-,?,1961/1962,out,False,Netherlands,Netherlands
343901,Herman Rijkaard,Forward,25,Netherlands,SV Blauw-Wit,Stormvogels,-,?,1961/1962,out,False,Netherlands,Netherlands
343893,Kees Noomen,Midfielder,25,Netherlands,SV Blauw-Wit,Stormvogels,-,?,1961/1962,out,False,Netherlands,Netherlands
491916,Bap van der Voort,Goalkeeper,29,Netherlands,SV Blauw-Wit,Go Ahead,-,?,1961/1962,out,False,Netherlands,Netherlands
491919,Wim Kersbergen,Defender,36,Netherlands,SV Blauw-Wit,Retired,-,-,1961/1962,out,True,Netherlands,
188519,Wim de Jager,Right Winger,17,Netherlands,DWG,DWS/Amsterdam,-,?,1961/1962,in,False,Netherlands,Netherlands
592091,Ab Ruitenbeek,Left Winger,18,Netherlands,Rapiditas W.,DWS/Amsterdam,-,?,1961/1962,in,False,Netherlands,Netherlands
241206,André Pijlman,Defender,19,Netherlands,De Spartaan,DWS/Amsterdam,-,?,1961/1962,in,False,Netherlands,Netherlands
240488,Wim de Kreek,Left Winger,23,Netherlands,DFC,DWS/Amsterdam,-,?,1961/1962,in,False,Netherlands,Netherlands
592092,Wim Ruitenbeek,Goalkeeper,22,Netherlands,Rapiditas W.,DWS/Amsterdam,-,?,1961/1962,in,False,Netherlands,Netherlands
242243,Cees Kick,Left Winger,24,Netherlands,NEC,DWS/Amsterdam,-,"End of loanJun 1, 1961",1961/1962,in,False,Netherlands,Netherlands
244077,Klaas 'Kip' Smit,Left Winger,30,Netherlands,DWS/Amsterdam,Volendam,-,€5k,1961/1962,out,False,Netherlands,Netherlands
187059,Ad Visser,Defender,26,Netherlands,DWS/Amsterdam,Ajax,-,?,1961/1962,out,False,Netherlands,Netherlands
242243,Cees Kick,Left Winger,24,Netherlands,DWS/Amsterdam,NEC,-,?,1961/1962,out,False,Netherlands,Netherlands
352050,Paul Amara,Forward,25,Algeria,DWS/Amsterdam,Be Quick,-,?,1961/1962,out,False,Netherlands,Netherlands
597111,Fred Jaski,Left Winger,20,Netherlands,DWS/Amsterdam,Haarlem,-,?,1961/1962,out,False,Netherlands,Netherlands
153131,Kees Rijvers,Attacking Midfield,36,Netherlands,Saint-Étienne,NAC,-,?,1962/1963,in,True,France,Netherlands
188744,Ad Graaumans,Left Midfield,15,Netherlands,UVV '40,NAC,-,?,1962/1963,in,False,Netherlands,Netherlands
153036,Pauke Meijers,Right Winger,28,Netherlands,NAC,NEC,-,?,1962/1963,out,False,Netherlands,Netherlands
154028,Daan Schrijvers,Centre-Back,20,Netherlands,NAC,DWS,-,?,1962/1963,out,False,Netherlands,Netherlands
152662,Cor Luiten,Forward,33,Netherlands,SC Enschede,AVV DOS Utrecht,-,?,1962/1963,in,False,Netherlands,Netherlands
324375,Gerrie Hup,Forward,23,Netherlands,ADO,AVV DOS Utrecht,-,?,1962/1963,in,False,Netherlands,Netherlands
240684,Jacques Westphaal,Defender,33,Netherlands,DWS,AVV DOS Utrecht,-,?,1962/1963,in,False,Netherlands,Netherlands
632016,Karel Sülzle,Right-Back,22,Netherlands,AVV DOS Utrecht,Wageningen,-,?,1962/1963,out,False,Netherlands,Netherlands
188706,Bert Theunissen,Centre-Forward,22,Netherlands,AVV DOS Utrecht,Heracles,-,,1962/1963,out,False,Netherlands,Netherlands
188583,Henk Zoetendal,Right Midfield,20,Netherlands,Unknown,GVAV Groningen,-,?,1962/1963,in,True,,Netherlands
224788,Pier Alma,Forward,22,Netherlands,Leeuwarden,GVAV Groningen,-,?,1962/1963,in,False,Netherlands,Netherlands
323693,Gerard Pluim,Forward,17,Netherlands,Unknown,GVAV Groningen,-,?,1962/1963,in,True,,Netherlands
323657,Gosse Beukema,Forward,21,Netherlands,Unknown,GVAV Groningen,-,?,1962/1963,in,True,,Netherlands
239499,Abel Alting jr.,Defender,29,Netherlands,GVAV Groningen,Unknown,-,?,1962/1963,out,True,Netherlands,
352051,Bé Kuiper,Central Midfield,27,Netherlands,GVAV Groningen,Veendam,-,?,1962/1963,out,False,Netherlands,Netherlands
151524,Thijs Libregts,Midfielder,21,Netherlands,Excelsior,RV & AV Feijenoord,-,?,1962/1963,in,False,Netherlands,Netherlands
239556,Andries van Dijk,Goalkeeper,26,Netherlands,Sparta,RV & AV Feijenoord,-,?,1962/1963,in,False,Netherlands,Netherlands
153946,Piet Romeijn,Right-Back,22,Netherlands,SVV,RV & AV Feijenoord,-,?,1962/1963,in,False,Netherlands,Netherlands
152529,Piet Kruiver,Centre-Forward,24,Netherlands,Vicenza,RV & AV Feijenoord,-,?,1962/1963,in,True,Italy,Netherlands
240591,Rini van Woerden,Midfielder,28,Netherlands,RV & AV Feijenoord,DWS,-,€11k,1962/1963,out,False,Netherlands,Netherlands
241209,Mosje Temming,Midfielder,22,Netherlands,RV & AV Feijenoord,DWS,-,?,1962/1963,out,False,Netherlands,Netherlands
151672,Aad Bak,Left Midfield,36,Netherlands,RV & AV Feijenoord,Retired,-,-,1962/1963,out,True,Netherlands,
241345,Nico Roodbergen,Left-Back,26,Netherlands,RV & AV Feijenoord,Retired,-,-,1962/1963,out,True,Netherlands,
409597,Ben Zweers,Centre-Forward,28,Netherlands,Elinkwijk,SC Enschede,-,?,1962/1963,in,False,Netherlands,Netherlands
618171,Gyula Nemes,Forward,24,Hungary,Cercle Brugge,SC Enschede,-,?,1962/1963,in,True,Belgium,Netherlands
517282,Hans Pfeiffer,Centre-Forward,25,Germany,SC Enschede,Go Ahead,-,?,1962/1963,out,False,Netherlands,Netherlands
323127,Jaap Advocaat,Left Winger,21,Netherlands,SC Enschede,Leeuwarden,-,?,1962/1963,out,False,Netherlands,Netherlands
147962,Rolf Lendzian,Forward,22,Germany,SC Enschede,RW Oberhausen,-,?,1962/1963,out,True,Netherlands,Germany
152111,Piet Giesen,Right Winger,16,Netherlands,Roda JC,PSV Eindhoven,-,?,1962/1963,in,False,Netherlands,Netherlands
314512,Jan van der Meer,Centre-Back,26,Netherlands,Leeuwarden,PSV Eindhoven,-,?,1962/1963,in,False,Netherlands,Netherlands
188701,Gerard Hoenen,Midfielder,21,Netherlands,Unknown,PSV Eindhoven,-,?,1962/1963,in,True,,Netherlands
188697,Rini Bartels,Midfielder,22,Netherlands,Unknown,PSV Eindhoven,-,?,1962/1963,in,True,,Netherlands
382110,George Voorjans,Right-Back,24,Netherlands,PSV Eindhoven,Helmondia '55,-,€5k,1962/1963,out,False,Netherlands,Netherlands
650473,Gordon Nutt,Right Winger,29,England,PSV Eindhoven,Hereford Utd.,-,?,1962/1963,out,True,Netherlands,England
617120,Pierre Kusters,Defender,23,Netherlands,Roda JC,Fortuna'54,-,?,1962/1963,in,False,Netherlands,Netherlands
390750,Jo Pepels,Centre-Back,18,Netherlands,Fortuna '54 U19,Fortuna'54,-,-,1962/1963,in,False,Netherlands,Netherlands
390745,Sef Horsels,Central Midfield,18,Netherlands,Fortuna '54 U19,Fortuna'54,-,-,1962/1963,in,False,Netherlands,Netherlands
654145,Giel Stevelmans,Centre-Forward,18,Netherlands,Fortuna '54 U19,Fortuna'54,-,-,1962/1963,in,False,Netherlands,Netherlands
148736,Faas Wilkes,Centre-Forward,38,Netherlands,Fortuna'54,Xerxes,-,?,1962/1963,out,False,Netherlands,Netherlands
151560,Henk Angenent,Forward,32,Netherlands,Fortuna'54,Haarlem,-,?,1962/1963,out,False,Netherlands,Netherlands
316881,Béla Bodnár,Forward,26,Hungary,SC Concordia,RV & AV Sparta,-,Free transfer,1962/1963,in,True,Germany,Netherlands
316894,Carl Wilson,Centre-Forward,22,England,Millwall,RV & AV Sparta,-,?,1962/1963,in,True,England,Netherlands
316872,Piet de Groot,Right-Back,22,Netherlands,GVAV Rapiditas,RV & AV Sparta,-,?,1962/1963,in,False,Netherlands,Netherlands
135781,Pim Doesburg,Goalkeeper,18,Netherlands,Sparta U19,RV & AV Sparta,-,-,1962/1963,in,False,Netherlands,Netherlands
316882,Gerard Bouwer,Left-Back,21,Netherlands,Sparta U19,RV & AV Sparta,-,-,1962/1963,in,False,Netherlands,Netherlands
317342,Ted Langerak,Centre-Forward,19,Netherlands,Sparta U19,RV & AV Sparta,-,-,1962/1963,in,False,Netherlands,Netherlands
316873,Ben de Vries,Forward,20,Netherlands,RV & AV Sparta,Unknown,-,Free transfer,1962/1963,out,True,Netherlands,
241323,Bep Zaal,Left Winger,29,Netherlands,RV & AV Sparta,Xerxes,-,€7k,1962/1963,out,False,Netherlands,Netherlands
239556,Andries van Dijk,Goalkeeper,26,Netherlands,RV & AV Sparta,Feijenoord,-,?,1962/1963,out,False,Netherlands,Netherlands
239510,Joop Daniëls,Left Winger,30,Netherlands,RV & AV Sparta,SVV,-,?,1962/1963,out,False,Netherlands,Netherlands
241253,Jan Allart,Forward,25,Netherlands,RV & AV Sparta,SVV,-,?,1962/1963,out,False,Netherlands,Netherlands
316432,Henk Janssen,Centre-Forward,25,Netherlands,RV & AV Sparta,Unknown,-,?,1962/1963,out,True,Netherlands,
151902,Jeu van Bun,Right-Back,43,Netherlands,RV & AV Sparta,Retired,-,-,1962/1963,out,True,Netherlands,
187058,Karel Vesters,Midfielder,21,Netherlands,Ajax U19,Ajax Amsterdam,-,-,1962/1963,in,False,Netherlands,Netherlands
188564,Jan van Veen,Centre-Back,19,Netherlands,Ajax U19,Ajax Amsterdam,-,-,1962/1963,in,False,Netherlands,Netherlands
207494,Hennie Schipper,Midfielder,18,Netherlands,Ajax U19,Ajax Amsterdam,-,-,1962/1963,in,False,Netherlands,Netherlands
207493,Hennie Oldenziel,Centre-Back,19,Netherlands,Ajax U19,Ajax Amsterdam,-,-,1962/1963,in,False,Netherlands,Netherlands
207492,Wim van der Werf,Goalkeeper,23,Netherlands,Ajax Amsterdam,Unknown,-,?,1962/1963,out,True,Netherlands,
207489,Jan Dahrs,Defender,27,Netherlands,Ajax Amsterdam,Unknown,-,?,1962/1963,out,True,Netherlands,
207379,Donald Feldmann,Left Winger,23,Netherlands,Ajax Amsterdam,ADO,-,?,1962/1963,out,False,Netherlands,Netherlands
207491,Bart Severijnse,Centre-Back,18,Netherlands,Ajax Amsterdam,De Volewijckers,-,?,1962/1963,out,False,Netherlands,Netherlands
207307,Ger van Mourik,Defender,30,Netherlands,Ajax Amsterdam,Ajax Amateurs,-,-,1962/1963,out,False,Netherlands,Netherlands
622337,Jaap 'Kof' Zwarthoed,Midfielder,17,Netherlands,Unknown,RKSV Volendam,-,?,1962/1963,in,True,,Netherlands
279596,Dick 'Kits' Sier,Right Winger,20,Netherlands,Volendam U19,RKSV Volendam,-,-,1962/1963,in,False,Netherlands,Netherlands
207465,Jaap 'Snert' Kroon,Right-Back,28,Netherlands,RKSV Volendam,Unknown,-,?,1962/1963,out,True,Netherlands,
207466,Dick Maurer,Right-Back,30,Netherlands,RKSV Volendam,Unknown,-,?,1962/1963,out,True,Netherlands,
152220,Harry Heijnen,Right Winger,21,Netherlands,VVV,HSV ADO,-,?,1962/1963,in,False,Netherlands,Netherlands
279810,Jan van den Oever,Right-Back,20,Netherlands,RVC,HSV ADO,-,?,1962/1963,in,False,Netherlands,Netherlands
154543,Piet de Zoete,Defensive Midfield,18,Netherlands,Loosduinen,HSV ADO,-,?,1962/1963,in,False,Netherlands,Netherlands
207379,Donald Feldmann,Left Winger,23,Netherlands,Ajax,HSV ADO,-,?,1962/1963,in,False,Netherlands,Netherlands
486469,Peter Hoet,Forward,21,Netherlands,SHS,HSV ADO,-,?,1962/1963,in,False,Netherlands,Netherlands
257300,René Pas,Midfielder,17,Netherlands,ADO U19,HSV ADO,-,-,1962/1963,in,False,Netherlands,Netherlands
658146,Wienus Schook,Right Midfield,24,Netherlands,HSV ADO,DHC Delft,-,?,1962/1963,out,False,Netherlands,Netherlands
324375,Gerrie Hup,Forward,23,Netherlands,HSV ADO,DOS,-,?,1962/1963,out,False,Netherlands,Netherlands
152333,Hans van der Hoek,Defender,29,Netherlands,HSV ADO,Retired,-,-,1962/1963,out,True,Netherlands,
188568,Flip Stapper,Midfielder,17,Netherlands,Vespucci,SV Blauw-Wit,-,?,1962/1963,in,False,Netherlands,Netherlands
306822,Iwan Fränkel,Attacking Midfield,21,Suriname,SV Transvaal,SV Blauw-Wit,-,?,1962/1963,in,True,Suriname,Netherlands
598407,Paul Kramer,Central Midfield,18,Netherlands,Unknown,SV Blauw-Wit,-,?,1962/1963,in,True,,Netherlands
411625,Ruud Geestman,Defensive Midfield,18,Netherlands,Unknown,SV Blauw-Wit,-,?,1962/1963,in,True,,Netherlands
