,player_id,player_name,player_position,player_age,player_nat,from_team,to_team,season,transfer_direction,international_transfer,from_country,to_country,market_value_number,transfer_fee_number,transfer_fee_other
855,323987,Jacques Jansen,Midfielder,20,Netherlands,Unknown,GVAV Groningen,1966/1967,in,True,,Netherlands,0.0,0,?
856,301556,Sietze Veen,Centre-Forward,19,Netherlands,Heracles,GVAV Groningen,1966/1967,in,False,Netherlands,Netherlands,0.0,0,?
857,323992,Jan Schipper,Right-Back,18,Netherlands,Muntendam,GVAV Groningen,1966/1967,in,False,Netherlands,Netherlands,0.0,0,?
858,304588,Ole Fritsen,Centre-Forward,24,Denmark,Vejle BK,GVAV Groningen,1966/1967,in,True,Denmark,Netherlands,0.0,0,?
859,323985,Frens Doldersum,Left Midfield,22,Netherlands,SC Erica,GVAV Groningen,1966/1967,in,False,Netherlands,Netherlands,0.0,0,?
860,153135,Hennie van Nee,Centre-Forward,26,Netherlands,GVAV Groningen,K. Offenbach,1966/1967,out,True,Netherlands,Germany,0.0,0,?
861,323741,Jan Cuppé,Goalkeeper,21,Netherlands,GVAV Groningen,Unknown,1966/1967,out,True,Netherlands,,0.0,0,?
862,459015,Frits Vortman,Goalkeeper,18,Netherlands,GVAV Groningen,FC Den Bosch,1966/1967,out,False,Netherlands,Netherlands,0.0,0,?
863,323760,Jaap Schipper,Goalkeeper,21,Netherlands,GVAV Groningen,GVAV Rapiditas,1966/1967,out,False,Netherlands,Netherlands,0.0,0,?
864,323756,Joop Oomens,Right Winger,25,Netherlands,GVAV Groningen,Elinkwijk,1966/1967,out,False,Netherlands,Netherlands,0.0,0,?
865,188583,Henk Zoetendal,Right Midfield,24,Netherlands,GVAV Groningen,Unknown,1966/1967,out,True,Netherlands,,0.0,0,?
866,323757,Albert Rozeboom,Right-Back,19,Netherlands,GVAV Groningen,Velocitas,1966/1967,out,False,Netherlands,Netherlands,0.0,0,?
867,142886,Rinus Israël,Centre-Back,24,Netherlands,DWS,RV & AV Feijenoord,1966/1967,in,False,Netherlands,Netherlands,0.0,200,
868,142872,Ruud Geels,Centre-Forward,17,Netherlands,Telstar,RV & AV Feijenoord,1966/1967,in,False,Netherlands,Netherlands,0.0,0,?
869,189261,Rob Theuns,Left Winger,18,Netherlands,Unknown,RV & AV Feijenoord,1966/1967,in,True,,Netherlands,0.0,0,?
870,143337,Ove Kindvall,Centre-Forward,23,Sweden,Norrköping,RV & AV Feijenoord,1966/1967,in,True,Sweden,Netherlands,0.0,0,?
871,151815,Frans Bouwmeester sr.,Left Midfield,26,Netherlands,RV & AV Feijenoord,NAC,1966/1967,out,False,Netherlands,Netherlands,0.0,0,?
872,241425,Henny Weering,Right Winger,24,Netherlands,RV & AV Feijenoord,SC Cambuur,1966/1967,out,False,Netherlands,Netherlands,0.0,0,?
873,620337,Frans Bouwmeester jr.,Attacking Midfield,19,Netherlands,RV & AV Feijenoord,NAC,1966/1967,out,False,Netherlands,Netherlands,0.0,0,?
874,221357,Cock Luyten,Left Midfield,26,Netherlands,RV & AV Feijenoord,DFC,1966/1967,out,False,Netherlands,Netherlands,0.0,0,?
875,611751,Jerry Kruit,Right Winger,21,Netherlands,RV & AV Feijenoord,Fortuna Vl.,1966/1967,out,False,Netherlands,Netherlands,0.0,0,?
876,152529,Piet Kruiver,Centre-Forward,28,Netherlands,RV & AV Feijenoord,DWS,1966/1967,out,False,Netherlands,Netherlands,0.0,0,?
877,241423,Piet Vrauwdeunt,Midfielder,22,Netherlands,RV & AV Feijenoord,DFC,1966/1967,out,False,Netherlands,Netherlands,0.0,0,?
878,151994,Epi Drost,Sweeper,20,Netherlands,Heracles,FC Twente '65,1966/1967,in,False,Netherlands,Netherlands,0.0,27,
879,150541,Theo Pahlplatz,Centre-Forward,19,Netherlands,Quick '20,FC Twente '65,1966/1967,in,False,Netherlands,Netherlands,0.0,0,?
880,304754,Spasoje Samardžić,Left Winger,25,Serbia,OFK Beograd,FC Twente '65,1966/1967,in,True,Serbia,Netherlands,0.0,0,?
881,621983,Fred Eppink,Midfielder,18,Netherlands,NEO Borne,FC Twente '65,1966/1967,in,False,Netherlands,Netherlands,0.0,0,?
882,152404,Jan Jeuring,Centre-Forward,18,Netherlands,SC Enschede,FC Twente '65,1966/1967,in,False,Netherlands,Netherlands,0.0,0,?
883,621982,Johan Beekman,Centre-Forward,17,Netherlands,PH Almelo,FC Twente '65,1966/1967,in,False,Netherlands,Netherlands,0.0,0,?
884,330316,Zoran Misic,Goalkeeper,28,Jugoslawien (SFR),NK Zagreb,FC Twente '65,1966/1967,in,True,Croatia,Netherlands,0.0,0,?
885,302791,Paja Samardžić,Right Winger,24,Serbia,OFK Beograd,FC Twente '65,1966/1967,in,True,Serbia,Netherlands,0.0,0,?
886,223748,Hennie Ardesch,Goalkeeper,22,Netherlands,FC Twente '65,ADO,1966/1967,out,False,Netherlands,Netherlands,0.0,18,
887,88547,Heinz Höher,Centre-Forward,27,Germany,FC Twente '65,VfL Bochum,1966/1967,out,True,Netherlands,Germany,0.0,0,?
888,618171,Gyula Nemes,Forward,28,Hungary,FC Twente '65,MVV,1966/1967,out,False,Netherlands,Netherlands,0.0,0,?
889,610488,Ned Bulatović,Centre-Forward,28,Serbia,FC Twente '65,NEC,1966/1967,out,False,Netherlands,Netherlands,0.0,0,Loan
890,597118,Franz-Dieter Möllers,Centre-Forward,21,Germany,FC Twente '65,De Graafschap,1966/1967,out,False,Netherlands,Netherlands,0.0,0,?
891,615574,Johan Plageman,Central Midfield,24,Netherlands,FC Twente '65,DOS,1966/1967,out,False,Netherlands,Netherlands,0.0,0,?
892,152579,Piet Lagarde,Goalkeeper,26,Netherlands,FC Twente '65,Retired,1966/1967,out,True,Netherlands,,0.0,0,-
893,327564,Hans Roordink,Right Midfield,22,Netherlands,FC Twente '65,Heracles,1966/1967,out,False,Netherlands,Netherlands,0.0,0,
894,188745,Willy Heijink,Goalkeeper,27,Netherlands,Eindhoven,PSV Eindhoven,1966/1967,in,False,Netherlands,Netherlands,0.0,16,
895,188755,Wim van den Dungen,Right-Back,22,Netherlands,Budel,PSV Eindhoven,1966/1967,in,False,Netherlands,Netherlands,0.0,1,
896,95849,Ole Sörensen,Centre-Forward,28,Denmark,1. FC Köln,PSV Eindhoven,1966/1967,in,True,Germany,Netherlands,0.0,0,?
897,188743,Joy de Wit,Midfielder,18,Netherlands,Unknown,PSV Eindhoven,1966/1967,in,True,,Netherlands,0.0,0,?
898,621534,Leo Houtman,Goalkeeper,17,Netherlands,Tivoli,PSV Eindhoven,1966/1967,in,False,Netherlands,Netherlands,0.0,0,?
899,188741,Rob Boersma,Goalkeeper,20,Netherlands,VUC Den Haag,PSV Eindhoven,1966/1967,in,False,Netherlands,Netherlands,0.0,0,?
900,188746,Johan Houkes,Goalkeeper,20,Netherlands,Unknown,PSV Eindhoven,1966/1967,in,True,,Netherlands,0.0,0,?
901,188753,Hans van Bentum,Defender,18,Netherlands,Unknown,PSV Eindhoven,1966/1967,in,True,,Netherlands,0.0,0,?
902,95820,Zvezdan Cebinac,Right Winger,26,Serbia,Red Star,PSV Eindhoven,1966/1967,in,True,Serbia,Netherlands,0.0,0,?
903,188754,Jan van Dooren,Defender,26,Netherlands,Unknown,PSV Eindhoven,1966/1967,in,True,,Netherlands,0.0,0,?
904,188757,Peter van Wordragen,Midfielder,17,Netherlands,PSV U19,PSV Eindhoven,1966/1967,in,False,Netherlands,Netherlands,0.0,0,-
905,100540,Horst-Dieter Strich,Goalkeeper,25,Germany,PSV Eindhoven,1.FC Nuremberg,1966/1967,out,True,Netherlands,Germany,0.0,0,Free transfer
906,188748,Horst Nußbaum,Right Midfield,25,Germany,PSV Eindhoven,TeBe Berlin,1966/1967,out,True,Netherlands,Germany,0.0,0,Free transfer
907,188710,Wim Wolbers,Left Winger,25,Netherlands,PSV Eindhoven,FC Den Bosch,1966/1967,out,False,Netherlands,Netherlands,0.0,45,
908,188701,Gerard Hoenen,Midfielder,25,Netherlands,PSV Eindhoven,MVV,1966/1967,out,False,Netherlands,Netherlands,0.0,0,?
909,188749,Ton Planken,Defender,19,Netherlands,PSV Eindhoven,Unknown,1966/1967,out,True,Netherlands,,0.0,0,?
910,188702,Eddy Koens,Midfielder,20,Netherlands,PSV Eindhoven,Sint-Truiden,1966/1967,out,True,Netherlands,Belgium,0.0,0,?
911,188698,Pim Bekkering,Goalkeeper,34,Netherlands,PSV Eindhoven,Retired,1966/1967,out,True,Netherlands,,0.0,0,-
912,153809,Willy Quadackers,Right-Back,28,Netherlands,Fortuna'54,MVV Maastricht,1966/1967,in,False,Netherlands,Netherlands,0.0,0,?
913,394954,Bennie Slaats,Midfielder,24,Netherlands,FC VVV,MVV Maastricht,1966/1967,in,False,Netherlands,Netherlands,0.0,0,?
914,618186,Carel Breikers,Forward,21,Netherlands,Fortuna'54,MVV Maastricht,1966/1967,in,False,Netherlands,Netherlands,0.0,0,?
915,188701,Gerard Hoenen,Midfielder,25,Netherlands,PSV Eindhoven,MVV Maastricht,1966/1967,in,False,Netherlands,Netherlands,0.0,0,?
916,618195,Raymond Ceulemans,Left-Back,18,Netherlands,Unknown,MVV Maastricht,1966/1967,in,True,,Netherlands,0.0,0,?
917,618173,Peter Pleumeekers,Defender,19,Netherlands,Heer,MVV Maastricht,1966/1967,in,False,Netherlands,Netherlands,0.0,0,?
918,145793,Herbert Krisp,Defender,30,Germany,Alem. Aachen,MVV Maastricht,1966/1967,in,True,Germany,Netherlands,0.0,0,?
919,618171,Gyula Nemes,Forward,28,Hungary,FC Twente,MVV Maastricht,1966/1967,in,False,Netherlands,Netherlands,0.0,0,?
920,618174,François Herben,Centre-Back,22,Netherlands,Heer,MVV Maastricht,1966/1967,in,False,Netherlands,Netherlands,0.0,0,?
921,618188,Leon Roderburg,Goalkeeper,23,Netherlands,Standaard,MVV Maastricht,1966/1967,in,False,Netherlands,Netherlands,0.0,0,?
922,618189,Jo Zenden,Defender,20,Netherlands,Maastricht U19,MVV Maastricht,1966/1967,in,False,Netherlands,Netherlands,0.0,0,-
923,152214,Chiel Haenen,Defender,32,Netherlands,MVV Maastricht,Fortuna'54,1966/1967,out,False,Netherlands,Netherlands,0.0,0,?
924,240590,Piet van Dijk,Defender,32,Netherlands,MVV Maastricht,NOAD,1966/1967,out,False,Netherlands,Netherlands,0.0,0,?
925,188765,Nico Mares,Forward,25,Netherlands,MVV Maastricht,Sittardia,1966/1967,out,False,Netherlands,Netherlands,0.0,0,?
926,152214,Chiel Haenen,Defender,32,Netherlands,MVV,Fortuna'54,1966/1967,in,False,Netherlands,Netherlands,0.0,0,?
927,179113,Srdjan Cebinac,Left Winger,26,Serbia,1. FC Köln,Fortuna'54,1966/1967,in,True,Germany,Netherlands,0.0,0,?
928,617123,Harald Stoter,Left-Back,25,Netherlands,SV Blerick,Fortuna'54,1966/1967,in,False,Netherlands,Netherlands,0.0,0,?
929,155403,Jef Vliers,Forward,33,Belgium,Standard Liège,Fortuna'54,1966/1967,in,True,Belgium,Netherlands,0.0,0,?
930,328596,Jan Nieling,Goalkeeper,18,Netherlands,Fortuna '54 U19,Fortuna'54,1966/1967,in,False,Netherlands,Netherlands,0.0,0,-
931,617128,John Walstock,Forward,20,Netherlands,Fortuna '54 U19,Fortuna'54,1966/1967,in,False,Netherlands,Netherlands,0.0,0,-
932,151858,Harry Brüll,Right-Back,31,Netherlands,Fortuna'54,Sittardia,1966/1967,out,False,Netherlands,Netherlands,0.0,0,?
933,390745,Sef Horsels,Central Midfield,22,Netherlands,Fortuna'54,FC VVV,1966/1967,out,False,Netherlands,Netherlands,0.0,0,?
934,618186,Carel Breikers,Forward,21,Netherlands,Fortuna'54,MVV,1966/1967,out,False,Netherlands,Netherlands,0.0,0,?
935,153809,Willy Quadackers,Right-Back,28,Netherlands,Fortuna'54,MVV,1966/1967,out,False,Netherlands,Netherlands,0.0,0,?
936,390751,Leo Raats,Left-Back,21,Netherlands,Fortuna'54,FC VVV,1966/1967,out,False,Netherlands,Netherlands,0.0,0,?
937,617120,Pierre Kusters,Defender,27,Netherlands,Fortuna'54,Sittardia,1966/1967,out,False,Netherlands,Netherlands,0.0,0,?
938,390750,Jo Pepels,Centre-Back,22,Netherlands,Fortuna'54,FC VVV,1966/1967,out,False,Netherlands,Netherlands,0.0,0,?
939,155403,Jef Vliers,Forward,34,Belgium,Fortuna'54,Retired,1966/1967,out,True,Netherlands,,0.0,0,-
940,152521,Coy Koopal,Forward,33,Netherlands,Fortuna'54,Retired,1966/1967,out,True,Netherlands,,0.0,0,-
941,328458,Piet Vogels,Goalkeeper,27,Netherlands,Fortuna'54,Sittardia,1966/1967,out,False,Netherlands,Netherlands,0.0,0,
942,304898,Bertus van den Oever,Right-Back,23,Netherlands,Unknown,Willem II Tilburg,1966/1967,in,True,,Netherlands,0.0,0,?
943,243491,Frans Roemgens,Right Midfield,22,Netherlands,Roda JC,Willem II Tilburg,1966/1967,in,False,Netherlands,Netherlands,0.0,0,?
944,590624,Joop Ooms,Forward,18,Netherlands,Willem II U19,Willem II Tilburg,1966/1967,in,False,Netherlands,Netherlands,0.0,0,-
945,584866,Jan van Daal,Right Midfield,24,Netherlands,Willem II Tilburg,HVC,1966/1967,out,False,Netherlands,Netherlands,0.0,27,
946,327780,Bennie Bartelink,Forward,26,Netherlands,Willem II Tilburg,De Graafschap,1966/1967,out,False,Netherlands,Netherlands,0.0,0,
947,319204,Ben Bosma,Left Midfield,22,Netherlands,Roda JC,RV & AV Sparta,1966/1967,in,False,Netherlands,Netherlands,0.0,0,?
948,319254,Ad Vermolen,Left Winger,22,Netherlands,Baronie,RV & AV Sparta,1966/1967,in,False,Netherlands,Netherlands,0.0,0,?
949,303832,Vidal,Right Midfield,31,Spain,Real Valladolid,RV & AV Sparta,1966/1967,in,True,Spain,Netherlands,0.0,0,?
950,319256,Wim Vrösch,Left-Back,21,Netherlands,Roda JC,RV & AV Sparta,1966/1967,in,False,Netherlands,Netherlands,0.0,0,?
951,293947,Joop Langhorst,Right-Back,23,Netherlands,Jong Sparta,RV & AV Sparta,1966/1967,in,False,Netherlands,Netherlands,0.0,0,-
952,318968,Gerard van de Kerkhof,Right Winger,23,Netherlands,RV & AV Sparta,FC Den Bosch,1966/1967,out,False,Netherlands,Netherlands,0.0,16,
953,316872,Piet de Groot,Right-Back,26,Netherlands,RV & AV Sparta,Pittsburgh Ph.,1966/1967,out,True,Netherlands,United States,0.0,0,?
954,318965,Guus Stek,Centre-Forward,20,Netherlands,RV & AV Sparta,RFC Rotterdam,1966/1967,out,False,Netherlands,Netherlands,0.0,0,?
955,318778,Piet Lengton,Midfielder,0,Netherlands,RV & AV Sparta,Neptunus,1966/1967,out,False,Netherlands,Netherlands,0.0,0,?
956,316435,Jan Kok,Sweeper,27,Netherlands,RV & AV Sparta,Leonidas,1966/1967,out,False,Netherlands,Netherlands,0.0,0,?
957,257302,Paul Roodnat,Left Winger,21,Netherlands,RV & AV Sparta,DEHMusschen,1966/1967,out,False,Netherlands,Netherlands,0.0,0,?
958,314636,Henk Prinsen,Left Winger,22,Netherlands,RV & AV Sparta,Heerenveen,1966/1967,out,False,Netherlands,Netherlands,0.0,0,?
959,151784,Tinus Bosselaar,Left Winger,30,Netherlands,RV & AV Sparta,Retired,1966/1967,out,True,Netherlands,,0.0,0,-
960,316883,Arie den Hertog,Goalkeeper,35,Netherlands,RV & AV Sparta,Retired,1966/1967,out,True,Netherlands,,0.0,0,-
961,148020,Velibor Vasović,Sweeper,26,Serbia,Partizan,Ajax Amsterdam,1966/1967,in,True,Serbia,Netherlands,0.0,0,?
962,524044,Ton Weijmer,Left-Back,19,Netherlands,OSV Amsterdam,Ajax Amsterdam,1966/1967,in,False,Netherlands,Netherlands,0.0,0,?
963,187051,Ruud Suurendonk,Midfielder,22,Netherlands,JOS,Ajax Amsterdam,1966/1967,in,False,Netherlands,Netherlands,0.0,0,?
964,571097,Bob Hoogenboom,Goalkeeper,17,Netherlands,De Spartaan,Ajax Amsterdam,1966/1967,in,False,Netherlands,Netherlands,0.0,0,?
965,187029,Fred Dikstaal,Midfielder,24,Netherlands,Telstar,Ajax Amsterdam,1966/1967,in,False,Netherlands,Netherlands,0.0,0,?
966,588372,Nico van Dijk,Right Winger,19,Netherlands,Ajax U19,Ajax Amsterdam,1966/1967,in,False,Netherlands,Netherlands,0.0,0,-
967,109371,Co Prins,Centre-Forward,28,Netherlands,Ajax Amsterdam,Pittsburgh Ph.,1966/1967,out,True,Netherlands,United States,0.0,36,
968,187058,Karel Vesters,Midfielder,25,Netherlands,Ajax Amsterdam,NAC,1966/1967,out,False,Netherlands,Netherlands,0.0,16,
969,187057,Arnold van Haren,Right Winger,22,Netherlands,Ajax Amsterdam,Haarlem,1966/1967,out,False,Netherlands,Netherlands,0.0,0,?
970,187028,Toon den Boer,Midfielder,23,Netherlands,Ajax Amsterdam,Haarlem,1966/1967,out,False,Netherlands,Netherlands,0.0,0,?
971,587050,Loek Cohen,Forward,20,Netherlands,Ajax Amsterdam,Elinkwijk,1966/1967,out,False,Netherlands,Netherlands,0.0,0,?
972,587771,Piet Hoeben,Centre-Forward,22,Netherlands,Ajax Amsterdam,Haarlem,1966/1967,out,False,Netherlands,Netherlands,0.0,0,?
973,223748,Hennie Ardesch,Goalkeeper,22,Netherlands,FC Twente,HSV ADO,1966/1967,in,False,Netherlands,Netherlands,0.0,18,
974,260558,Aad de Mos,Defender,19,Netherlands,Unknown,HSV ADO,1966/1967,in,True,,Netherlands,0.0,0,?
975,591550,Ger Lagendijk,Right-Back,24,,CVV,HSV ADO,1966/1967,in,False,Netherlands,Netherlands,0.0,0,?
976,189188,Lex Schoenmaker,Forward,18,Netherlands,ADO U19,HSV ADO,1966/1967,in,False,Netherlands,Netherlands,0.0,0,-
977,279855,Wim Lalleman,Forward,17,Netherlands,ADO U19,HSV ADO,1966/1967,in,False,Netherlands,Netherlands,0.0,0,-
978,152369,Henk Houwaart,Midfielder,20,Netherlands,ADO U19,HSV ADO,1966/1967,in,False,Netherlands,Netherlands,0.0,0,-
979,324291,Hannie Aardse,Central Midfield,25,Netherlands,HSV ADO,Holland Sport,1966/1967,out,False,Netherlands,Netherlands,0.0,14,
980,188963,Dick Advocaat,Defensive Midfield,19,Netherlands,HSV ADO,Golden Gate,1966/1967,out,True,Netherlands,United States,0.0,0,Loan
981,154543,Piet de Zoete,Defensive Midfield,23,Netherlands,HSV ADO,Golden Gate,1966/1967,out,True,Netherlands,United States,0.0,0,Loan
982,257300,René Pas,Midfielder,21,Netherlands,HSV ADO,Golden Gate,1966/1967,out,True,Netherlands,United States,0.0,0,Loan
983,230914,Ton Thie,Goalkeeper,22,Netherlands,HSV ADO,Golden Gate,1966/1967,out,True,Netherlands,United States,0.0,0,?
984,142891,Harry Vos,Left-Back,20,Netherlands,HSV ADO,Golden Gate,1966/1967,out,True,Netherlands,United States,0.0,0,?
985,152220,Harry Heijnen,Right Winger,26,Netherlands,HSV ADO,Golden Gate,1966/1967,out,True,Netherlands,United States,0.0,0,Loan
986,152369,Henk Houwaart,Midfielder,21,Netherlands,HSV ADO,Golden Gate,1966/1967,out,True,Netherlands,United States,0.0,0,Loan
987,257213,Theo van den Burch,Right-Back,23,Netherlands,HSV ADO,Golden Gate,1966/1967,out,True,Netherlands,United States,0.0,0,?
988,322916,Martin van Vianen,Goalkeeper,25,Netherlands,HSV ADO,Holland Sport,1966/1967,out,False,Netherlands,Netherlands,0.0,0,?
989,323281,Theo Verlangen,Centre-Back,25,Netherlands,HSV ADO,Holland Sport,1966/1967,out,False,Netherlands,Netherlands,0.0,0,?
990,154248,Jan Villerius,Centre-Back,28,Netherlands,HSV ADO,Golden Gate,1966/1967,out,True,Netherlands,United States,0.0,0,?
991,153034,Aad Mansveld,Centre-Back,22,Netherlands,HSV ADO,Golden Gate,1966/1967,out,True,Netherlands,United States,0.0,0,?
992,241322,Freek van der Lee,Midfielder,31,Netherlands,HSV ADO,Golden Gate,1966/1967,out,True,Netherlands,United States,0.0,0,Loan
993,189188,Lex Schoenmaker,Forward,19,Netherlands,HSV ADO,Golden Gate,1966/1967,out,True,Netherlands,United States,0.0,0,Loan
994,279859,Lambert Maassen,Forward,25,Netherlands,HSV ADO,Golden Gate,1966/1967,out,True,Netherlands,United States,0.0,0,Loan
995,223748,Hennie Ardesch,Goalkeeper,23,Netherlands,HSV ADO,Golden Gate,1966/1967,out,True,Netherlands,United States,0.0,0,?
996,279770,Joop Jochems,Midfielder,24,Netherlands,HSV ADO,Golden Gate,1966/1967,out,True,Netherlands,United States,0.0,0,?
997,151546,Kees Aarts,Left Winger,25,Netherlands,HSV ADO,Golden Gate,1966/1967,out,True,Netherlands,United States,0.0,0,Loan
998,420450,Dick 'Sportje' Bond,Central Midfield,22,Netherlands,Volendam,SC Telstar,1966/1967,in,False,Netherlands,Netherlands,0.0,46,
999,301619,Frans van Essen,Defender,18,Netherlands,Unknown,SC Telstar,1966/1967,in,True,,Netherlands,0.0,0,?
1000,590619,Ivan Matijašić,Right Winger,26,Croatia,Vrbovsko,SC Telstar,1966/1967,in,True,Croatia,Netherlands,0.0,0,?
1001,621674,Cees Boontjes,Left Winger,19,Netherlands,Schagen,SC Telstar,1966/1967,in,False,Netherlands,Netherlands,0.0,0,?
1002,423643,Leo van Straaten,Right Winger,18,Netherlands,Unknown,SC Telstar,1966/1967,in,True,,Netherlands,0.0,0,?
1003,621709,Cees Vos,Goalkeeper,19,Netherlands,De Foresters,SC Telstar,1966/1967,in,False,Netherlands,Netherlands,0.0,0,?
1004,621697,Ronald Manders,Midfielder,18,Netherlands,Beilen,SC Telstar,1966/1967,in,False,Netherlands,Netherlands,0.0,0,?
1005,682832,Hans van der Gevel,Centre-Back,19,Netherlands,SC Telstar U19,SC Telstar,1966/1967,in,False,Netherlands,Netherlands,0.0,0,-
1006,142872,Ruud Geels,Centre-Forward,17,Netherlands,SC Telstar,Feijenoord,1966/1967,out,False,Netherlands,Netherlands,0.0,0,?
1007,407083,Carlos,Forward,23,Brazil,SC Telstar,Cannes,1966/1967,out,True,Netherlands,France,0.0,0,?
1008,187029,Fred Dikstaal,Midfielder,24,Netherlands,SC Telstar,Ajax,1966/1967,out,False,Netherlands,Netherlands,0.0,0,?
1009,486474,Georgy Lipták,Defender,28,Hungary,SC Telstar,Unknown,1966/1967,out,True,Netherlands,,0.0,0,?
1010,486467,Cor Brom,Forward,33,Netherlands,SC Telstar,Retired,1966/1967,out,True,Netherlands,,0.0,0,-
1011,152553,Piet van der Kuil,Right Winger,33,Netherlands,SC Telstar,Retired,1966/1967,out,True,Netherlands,,0.0,0,-
1012,207472,Bobby Westra,Forward,25,Netherlands,Heracles,USV Elinkwijk,1966/1967,in,False,Netherlands,Netherlands,0.0,0,?
1013,587737,Chris Lefering,Right Winger,24,Netherlands,Alkmaar '54,USV Elinkwijk,1966/1967,in,False,Netherlands,Netherlands,0.0,0,?
1014,390978,Dick Teunissen,Right-Back,19,Netherlands,Unknown,USV Elinkwijk,1966/1967,in,True,,Netherlands,0.0,0,?
1015,587050,Loek Cohen,Forward,20,Netherlands,Ajax,USV Elinkwijk,1966/1967,in,False,Netherlands,Netherlands,0.0,0,?
1016,323756,Joop Oomens,Right Winger,25,Netherlands,GVAV,USV Elinkwijk,1966/1967,in,False,Netherlands,Netherlands,0.0,0,?
1017,587051,Fred Kool,Forward,18,Netherlands,Elinkwijk U19,USV Elinkwijk,1966/1967,in,False,Netherlands,Netherlands,0.0,0,-
1018,587047,Dirk Cannemeijer,Goalkeeper,18,Netherlands,Elinkwijk U19,USV Elinkwijk,1966/1967,in,False,Netherlands,Netherlands,0.0,0,-
1019,598404,Gerard Hogenbirk,Attacking Midfield,25,Netherlands,USV Elinkwijk,DWS,1966/1967,out,False,Netherlands,Netherlands,0.0,0,?
1020,327479,Henny van Egdom,Centre-Forward,24,Netherlands,USV Elinkwijk,Heracles,1966/1967,out,False,Netherlands,Netherlands,0.0,0,?
1021,173675,Nico de Bree,Goalkeeper,21,Netherlands,USV Elinkwijk,NEC,1966/1967,out,False,Netherlands,Netherlands,0.0,0,?
1022,615045,Ton Nieuwenhuys,Right Midfield,18,Netherlands,USV Elinkwijk,DWS,1966/1967,out,False,Netherlands,Netherlands,0.0,0,?
1023,152529,Piet Kruiver,Centre-Forward,28,Netherlands,Feijenoord,DWS AFC,1966/1967,in,False,Netherlands,Netherlands,0.0,0,?
1024,479000,Theo Cornwall,Defender,20,Netherlands,Unknown,DWS AFC,1966/1967,in,True,,Netherlands,0.0,0,?
1025,598404,Gerard Hogenbirk,Attacking Midfield,25,Netherlands,Elinkwijk,DWS AFC,1966/1967,in,False,Netherlands,Netherlands,0.0,0,?
1026,616603,Aad Smit,Right Winger,24,Netherlands,Haarlem,DWS AFC,1966/1967,in,False,Netherlands,Netherlands,0.0,0,?
1027,327762,Gerrit Borghuis,Centre-Back,26,Netherlands,Heracles,DWS AFC,1966/1967,in,False,Netherlands,Netherlands,0.0,0,?
